codigo_ibge,anomes_s,pab_qtd_fam_benef_i,pab_valor_pago_d,pab_valor_medio_d,pab_extraordinario_qtd_fam_i,pab_extraordinario_valor_pago_d,pab_extraordinario_valor_medio_d
510510,202205,1609,339927.0,211.27,1477,316818.0,214.5
510515,202205,1875,373182.0,199.03,1724,391221.0,226.93
510517,202205,534,91856.0,172.01,525,121501.0,231.43
510520,202205,697,127731.0,183.26,674,152286.0,225.94
510523,202205,650,151112.0,232.48,581,117677.0,202.54
510525,202205,2865,659472.0,230.18,2548,513083.0,201.37
510530,202205,261,70567.0,270.37,212,38990.0,183.92
510550,202205,1366,316581.0,231.76,1211,244347.0,201.77
510558,202205,1154,276247.0,239.38,1014,205454.0,202.62
510560,202205,514,110442.0,214.87,483,97900.0,202.69
510562,202205,2449,437586.0,178.68,2381,546708.0,229.61
510590,202205,1549,393613.0,254.11,1302,247758.0,190.29
510600,202205,574,118075.0,205.71,523,116078.0,221.95
510610,202205,1297,274256.0,211.45,1152,250771.0,217.68
510615,202205,1457,305783.0,209.87,1347,284175.0,210.97
510617,202205,580,198012.0,341.4,376,69743.0,185.49
510618,202205,612,135086.0,220.73,562,116029.0,206.46
510619,202205,164,32279.0,196.82,157,34262.0,218.23
510620,202205,253,41871.0,165.5,246,60030.0,244.02
510621,202205,511,93727.0,183.42,493,110753.0,224.65
510622,202205,1518,274883.0,181.08,1486,335516.0,225.78
510623,202205,1112,215502.0,193.8,1041,235411.0,226.14
510624,202205,320,72768.0,227.4,286,57354.0,200.54
510625,202205,983,189671.0,192.95,911,209973.0,230.49
510626,202205,482,90907.0,188.6,458,103901.0,226.86
510627,202205,188,34943.0,185.87,180,40774.0,226.52
510628,202205,639,123515.0,193.29,604,137932.0,228.36
510629,202205,634,123667.0,195.06,604,132313.0,219.06
510630,202205,899,208856.0,232.32,798,166501.0,208.65
510631,202205,336,83529.0,248.6,274,54603.0,199.28
510637,202205,1405,229246.0,163.16,1386,334385.0,241.26
510642,202205,3370,805790.0,239.11,2882,609306.0,211.42
510645,202205,392,67009.0,170.94,379,89992.0,237.45
510650,202205,4270,895925.0,209.82,4011,815739.0,203.38
510665,202205,553,100542.0,181.81,523,123139.0,235.45
510670,202205,173,37956.0,219.4,159,32006.0,201.3
510675,202205,2102,411677.0,195.85,2004,437924.0,218.52
510677,202205,1146,266497.0,232.55,987,208819.0,211.57
510680,202205,176,35982.0,204.44,163,35236.0,216.17
510682,202205,778,150158.0,193.01,744,164894.0,221.63
510685,202205,251,55501.0,221.12,222,46747.0,210.57
510700,202205,2260,580881.0,257.03,1845,394848.0,214.01
510704,202205,3118,561890.0,180.21,3004,693569.0,230.88
510706,202205,1052,315262.0,299.68,785,155539.0,198.14
510710,202205,982,165268.0,168.3,960,229579.0,239.14
510715,202205,270,58037.0,214.95,245,52669.0,214.98
510718,202205,899,225549.0,250.89,746,163878.0,219.68
510719,202205,173,34604.0,200.02,158,35655.0,225.66
510720,202205,395,73151.0,185.19,376,86300.0,229.52
510724,202205,367,90530.0,246.68,310,61950.0,199.84
510726,202205,317,66589.0,210.06,279,62737.0,224.86
510729,202205,114,21688.0,190.25,110,24809.0,225.54
510730,202205,1332,254833.0,191.32,1261,282485.0,224.02
510735,202205,761,201014.0,264.14,635,125541.0,197.7
510740,202205,418,84817.0,202.91,385,85248.0,221.42
510757,202205,237,48707.0,205.51,226,46683.0,206.56
510760,202205,13753,2381708.0,173.18,13256,3158166.0,238.24
510770,202205,2144,504408.0,235.26,1825,357980.0,196.15
510774,202205,172,34403.0,200.02,155,35124.0,226.61
510775,202205,176,33876.0,192.48,165,37255.0,225.79
510776,202205,225,49265.0,218.96,207,44593.0,215.43
510777,202205,939,205342.0,218.68,864,183182.0,212.02
510779,202205,382,113745.0,297.76,287,55855.0,194.62
510780,202205,1994,413324.0,207.28,1752,368163.0,210.14
510785,202205,540,104409.0,193.35,506,115549.0,228.36
510787,202205,890,167170.0,187.83,859,193013.0,224.69
510788,202205,196,41533.0,211.9,181,37846.0,209.09
510790,202205,4890,936270.0,191.47,4699,1035023.0,220.26
510792,202205,3030,630583.0,208.11,2869,593559.0,206.89
510794,202205,477,86324.0,180.97,461,105667.0,229.21
510795,202205,3654,705893.0,193.18,3442,777465.0,225.88
510800,202205,431,74769.0,173.48,421,97778.0,232.25
510805,202205,663,134980.0,203.59,615,135557.0,220.42
510810,202205,278,47128.0,169.53,269,65231.0,242.49
510820,202205,298,58404.0,195.99,282,60822.0,215.68
510830,202205,550,147740.0,268.62,432,84856.0,196.43
510835,202205,288,63764.0,221.4,256,55127.0,215.34
510840,202205,25826,4655376.0,180.26,24787,5724828.0,230.96
510850,202205,573,102638.0,179.12,554,128070.0,231.17
510860,202205,859,156299.0,181.95,836,188811.0,225.85
510880,202205,298,53073.0,178.1,296,66387.0,224.28
510885,202205,183,36537.0,199.66,176,37013.0,210.3
510890,202205,382,80954.0,211.92,359,73887.0,205.81
510895,202205,570,121781.0,213.65,518,109451.0,211.3
520005,202205,1381,279367.0,202.29,1317,278605.0,211.55
520010,202205,1229,228066.0,185.57,1170,268703.0,229.66
520013,202205,1184,220275.0,186.04,1144,256158.0,223.91
520015,202205,223,40850.0,183.18,216,49303.0,228.25
520017,202205,580,114324.0,197.11,543,120482.0,221.88
520020,202205,264,61673.0,233.61,228,45933.0,201.46
520025,202205,22502,5111463.0,227.16,20243,4116285.0,203.34
520030,202205,3650,843340.0,231.05,3254,649851.0,199.71
520050,202205,165,32775.0,198.64,159,34029.0,214.02
520055,202205,542,102340.0,188.82,524,116251.0,221.85
520060,202205,615,124995.0,203.24,574,124017.0,216.06
520080,202205,928,190873.0,205.68,874,185745.0,212.52
520082,202205,425,69892.0,164.45,418,100599.0,240.67
520085,202205,518,88484.0,170.82,505,120219.0,238.06
520090,202205,468,81075.0,173.24,450,107447.0,238.77
520110,202205,11302,1972893.0,174.56,11004,2574533.0,233.96
520120,202205,57,11825.0,207.46,48,10721.0,223.35
520130,202205,1756,294272.0,167.58,1728,415896.0,240.68
520140,202205,15825,2691675.0,170.09,15513,3665984.0,236.32
520145,202205,240,46374.0,193.23,228,50293.0,220.58
520150,202205,312,66184.0,212.13,294,59972.0,203.99
520160,202205,309,52904.0,171.21,303,71680.0,236.57
520170,202205,2210,474520.0,214.71,1971,408936.0,207.48
520180,202205,1333,311579.0,233.74,1180,235117.0,199.25
520215,202205,786,157997.0,201.01,746,162928.0,218.4
520235,202205,305,61541.0,201.77,286,61458.0,214.89
520250,202205,557,97899.0,175.76,539,123888.0,229.85
520260,202205,277,46212.0,166.83,275,65040.0,236.51
520280,202205,410,74853.0,182.57,398,90012.0,226.16
520310,202205,315,50628.0,160.72,314,75394.0,240.11
520320,202205,828,191091.0,230.79,751,148209.0,197.35
520330,202205,2299,479336.0,208.5,2097,454691.0,216.83
520340,202205,947,176042.0,185.89,902,205470.0,227.79
520350,202205,1375,244041.0,177.48,1345,308135.0,229.1
520355,202205,613,108588.0,177.14,607,137241.0,226.1
520357,202205,479,119527.0,249.53,399,78431.0,196.57
520360,202205,299,59827.0,200.09,270,61957.0,229.47
520380,202205,482,95473.0,198.08,443,98168.0,221.6
520390,202205,381,69087.0,181.33,375,83678.0,223.14
520393,202205,220,38946.0,177.03,213,49562.0,232.69
520396,202205,556,100466.0,180.69,540,122666.0,227.16
520400,202205,1011,248505.0,245.8,882,165555.0,187.7
520410,202205,831,170994.0,205.77,772,165442.0,214.3
520420,202205,216,44217.0,204.71,202,43378.0,214.74
520425,202205,410,68579.0,167.27,393,92306.0,234.88
520430,202205,504,82320.0,163.33,496,120288.0,242.52
520440,202205,808,142364.0,176.19,784,182387.0,232.64
520450,202205,4503,739660.0,164.26,4435,1063063.0,239.7
520455,202205,284,52842.0,186.06,274,61857.0,225.76
520460,202205,560,112368.0,200.66,525,115248.0,219.52
520465,202205,617,139414.0,225.95,540,112511.0,208.35
520470,202205,1093,197256.0,180.47,1072,245378.0,228.9
520480,202205,372,80075.0,215.26,334,71926.0,215.35
520485,202205,829,190570.0,229.88,763,147310.0,193.07
520490,202205,2272,423604.0,186.45,2194,492338.0,224.4
520495,202205,946,206292.0,218.07,843,179954.0,213.47
520500,202205,829,149088.0,179.84,791,185152.0,234.07
520505,202205,503,100510.0,199.82,464,103244.0,222.51
520510,202205,3480,740033.0,212.65,3175,677211.0,213.29
520520,202205,555,94683.0,170.6,539,128535.0,238.47
520530,202205,1258,265697.0,211.21,1146,248742.0,217.05
520540,202205,913,165381.0,181.14,880,202644.0,230.28
520545,202205,670,119371.0,178.17,644,149508.0,232.16
520547,202205,547,112735.0,206.1,521,107293.0,205.94
520549,202205,8708,1994939.0,229.09,7805,1573211.0,201.56
520551,202205,2996,673735.0,224.88,2708,550572.0,203.31
520552,202205,497,101817.0,204.86,460,98237.0,213.56
520570,202205,192,33288.0,173.38,186,43721.0,235.06
520580,202205,1172,210221.0,179.37,1128,261692.0,232.0
520590,202205,504,86632.0,171.89,485,114611.0,236.31
520620,202205,4569,954484.0,208.9,4243,902585.0,212.72
520630,202205,319,67296.0,210.96,301,62447.0,207.47
520640,202205,1028,177408.0,172.58,1012,235039.0,232.25
520650,202205,440,82439.0,187.36,418,95114.0,227.55
520660,202205,123,21303.0,173.2,123,28037.0,227.94
520670,202205,619,134356.0,217.05,583,119954.0,205.75
520680,202205,367,60074.0,163.69,359,87344.0,243.3
520690,202205,114,18749.0,164.46,110,27125.0,246.59
520710,202205,207,38214.0,184.61,200,45355.0,226.78
520725,202205,674,134135.0,199.01,636,137756.0,216.6
520735,202205,317,57285.0,180.71,305,70890.0,232.43
520740,202205,1084,212587.0,196.11,1041,224864.0,216.01
520750,202205,318,63319.0,199.12,298,65654.0,220.32
520753,202205,588,121986.0,207.46,541,115863.0,214.16
520760,202205,909,206455.0,227.12,826,161071.0,195.0
520780,202205,717,121876.0,169.98,704,166050.0,235.87
520790,202205,1508,293390.0,194.56,1409,317635.0,225.43
520800,202205,9837,1832330.0,186.27,9431,2139178.0,226.82
520810,202205,680,121226.0,178.27,658,152526.0,231.8
520815,202205,210,43328.0,206.32,195,42064.0,215.71
520830,202205,1078,213869.0,198.39,1007,223291.0,221.74
520840,202205,1380,246145.0,178.37,1339,309558.0,231.19
520850,202205,335,57506.0,171.66,320,77423.0,241.95
520860,202205,3602,700187.0,194.39,3425,751866.0,219.52
520870,202205,55806,1.0084123E7,180.7,53434,1.2402345E7,232.11
520880,202205,3531,736158.0,208.48,3271,697930.0,213.37
520890,202205,2080,402814.0,193.66,1937,439137.0,226.71
520910,202205,1479,271651.0,183.67,1417,325547.0,229.74
520915,202205,275,49870.0,181.35,266,59867.0,225.06
520920,202205,1828,316097.0,172.92,1774,418148.0,235.71
520929,202205,305,46522.0,152.53,304,75618.0,248.74
520940,202205,648,146843.0,226.61,565,120577.0,213.41
520945,202205,263,40895.0,155.49,258,64718.0,250.84
520960,202205,513,80991.0,157.88,512,124231.0,242.64
520970,202205,1117,207032.0,185.35,1082,241011.0,222.75
520980,202205,344,55334.0,160.85,338,83939.0,248.34
520990,202205,1956,383329.0,195.98,1857,408711.0,220.09
520993,202205,518,102597.0,198.06,481,105249.0,218.81
520995,202205,1023,173496.0,169.6,1011,237223.0,234.64
521000,202205,2889,553645.0,191.64,2751,612660.0,222.7
521010,202205,1867,390231.0,209.01,1717,368024.0,214.34
521015,202205,382,59394.0,155.48,378,93565.0,247.53
521020,202205,1039,168539.0,162.21,1021,248947.0,243.83
521030,202205,367,80619.0,219.67,339,67968.0,200.5
521040,202205,3264,562607.0,172.37,3211,746818.0,232.58
521056,202205,355,62019.0,174.7,350,80387.0,229.68
521060,202205,403,72145.0,179.02,390,89961.0,230.67
521080,202205,334,66625.0,199.48,313,68616.0,219.22
521090,202205,807,138854.0,172.06,799,184564.0,230.99
521100,202205,1051,198560.0,188.92,1011,224780.0,222.33
521120,202205,1997,366347.0,183.45,1967,434291.0,220.79
521130,202205,301,62773.0,208.55,291,58238.0,200.13
521140,202205,683,132008.0,193.28,651,143606.0,220.59
521150,202205,4980,837963.0,168.27,4902,1156465.0,235.92
521160,202205,309,52781.0,170.81,294,71688.0,243.84
521170,202205,531,97257.0,183.16,502,117476.0,234.02
521180,202205,4216,816055.0,193.56,3990,887069.0,222.32
521190,202205,3444,670513.0,194.69,3266,721356.0,220.87
521200,202205,331,65448.0,197.73,300,68303.0,227.68
521205,202205,391,75603.0,193.36,369,82710.0,224.15
521210,202205,205,33108.0,161.5,202,49109.0,243.11
521220,202205,1522,250850.0,164.82,1501,360829.0,240.39
521225,202205,172,39821.0,231.52,152,30124.0,198.18
521230,202205,786,140599.0,178.88,763,175813.0,230.42
521250,202205,18223,3318691.0,182.12,17444,4039594.0,231.57
521260,202205,284,50879.0,179.15,278,63067.0,226.86
521270,202205,1341,254099.0,189.48,1298,286268.0,220.55
521280,202205,876,179468.0,204.87,805,175529.0,218.05
521290,202205,240,56280.0,234.5,208,42272.0,203.23
521295,202205,697,118777.0,170.41,689,162439.0,235.76
521300,202205,1031,199694.0,193.69,991,216462.0,218.43
521305,202205,345,64013.0,185.54,330,75172.0,227.79
521308,202205,2414,553590.0,229.32,2162,432791.0,200.18
521310,202205,3931,809201.0,205.85,3648,784864.0,215.15
521340,202205,193,35332.0,183.07,184,42637.0,231.72
521350,202205,1254,287097.0,228.94,1089,233542.0,214.46
521370,202205,356,62749.0,176.26,347,81788.0,235.7
521375,202205,451,90840.0,201.42,428,91184.0,213.05
521377,202205,839,175896.0,209.65,786,166085.0,211.3
521380,202205,1544,317070.0,205.36,1479,305567.0,206.6
521385,202205,333,75153.0,225.68,287,61882.0,215.62
521390,202205,247,42206.0,170.87,247,56907.0,230.39
521400,202205,1496,324172.0,216.69,1372,283498.0,206.63
521405,202205,647,136889.0,211.57,604,125719.0,208.14
521410,202205,481,81823.0,170.11,471,111060.0,235.8
521440,202205,662,110761.0,167.31,643,155270.0,241.48
521450,202205,1383,257318.0,186.06,1335,299706.0,224.5
521460,202205,2689,464874.0,172.88,2600,611616.0,235.24
521470,202205,273,48895.0,179.1,262,61086.0,233.15
521480,202205,164,26966.0,164.43,160,38757.0,242.23
521483,202205,1037,181287.0,174.82,1008,233067.0,231.22
521486,202205,995,182331.0,183.25,934,218989.0,234.46
521487,202205,190,31339.0,164.94,189,44671.0,236.35
521490,202205,552,126741.0,229.6,489,99625.0,203.73
521500,202205,990,238857.0,241.27,860,166020.0,193.05
521520,202205,345,57852.0,167.69,337,80522.0,238.94
521523,202205,6936,1278608.0,184.34,6630,1538246.0,232.01
521525,202205,672,116460.0,173.3,656,153667.0,234.25
521530,202205,709,123531.0,174.23,693,160655.0,231.83
521540,202205,362,66971.0,185.0,350,78557.0,224.45
521550,202205,377,70596.0,187.26,365,80888.0,221.61
521560,202205,2569,496803.0,193.38,2432,544741.0,223.99
521565,202205,287,52699.0,183.62,282,62399.0,221.27
521570,202205,762,135113.0,177.31,752,170622.0,226.89
521580,202205,161,30211.0,187.65,153,34451.0,225.17
521590,202205,387,73709.0,190.46,364,82490.0,226.62
521600,202205,165,33748.0,204.53,152,33237.0,218.66
521630,202205,560,91757.0,163.85,550,132443.0,240.81
521640,202205,667,122342.0,183.42,644,146173.0,226.98
521645,202205,162,30417.0,187.76,161,34438.0,213.9
521680,202205,580,99182.0,171.0,564,134951.0,239.27
521690,202205,326,73155.0,224.4,295,59731.0,202.48
521710,202205,1163,211865.0,182.17,1115,256380.0,229.94
521720,202205,1040,195073.0,187.57,1009,224044.0,222.05
521730,202205,1649,285274.0,173.0,1585,380562.0,240.1
521740,202205,1628,279449.0,171.65,1607,372858.0,232.02
521760,202205,8014,1499932.0,187.16,7728,1736039.0,224.64
521770,202205,1173,197354.0,168.25,1147,277391.0,241.84
521800,202205,3097,576462.0,186.14,3007,668182.0,222.21
521805,202205,376,74600.0,198.4,359,79860.0,222.45
521810,202205,323,63190.0,195.63,305,66840.0,219.15
521830,202205,3906,793546.0,203.16,3672,791558.0,215.57
521839,202205,447,91378.0,204.43,406,90875.0,223.83
521850,202205,1751,301832.0,172.38,1724,401520.0,232.9
521860,202205,554,106409.0,192.07,524,117363.0,223.98
521870,202205,260,41266.0,158.72,252,63487.0,251.93
521878,202205,304,70713.0,232.61,268,54222.0,202.32
521880,202205,9222,1747745.0,189.52,8842,1991510.0,225.23
521890,202205,1174,193016.0,164.41,1144,278265.0,243.24
521900,202205,272,44158.0,162.35,272,64837.0,238.37
521910,202205,558,98424.0,176.39,535,126094.0,235.69
521920,202205,258,58027.0,224.91,237,47397.0,199.99
521925,202205,306,63016.0,205.93,289,60158.0,208.16
521930,202205,2111,391397.0,185.41,2050,456712.0,222.79
521935,202205,456,75334.0,165.21,449,107839.0,240.18
521940,202205,540,106670.0,197.54,501,111259.0,222.07
521945,202205,303,63192.0,208.55,283,59401.0,209.9
521950,202205,309,51652.0,167.16,303,72418.0,239.0
521960,202205,347,75437.0,217.4,313,66192.0,211.48
521970,202205,1636,330575.0,202.06,1554,333814.0,214.81
521971,202205,268,45286.0,168.98,264,62155.0,235.44
521973,202205,844,203198.0,240.76,715,144814.0,202.54
521975,202205,7782,1471238.0,189.06,7448,1672994.0,224.62
521980,202205,1575,292162.0,185.5,1496,344592.0,230.34
521990,202205,669,131758.0,196.95,630,138229.0,219.41
522000,202205,1299,263594.0,202.92,1189,253456.0,213.17
522005,202205,140,26448.0,188.91,133,29918.0,224.95
522010,202205,1788,321328.0,179.71,1726,397530.0,230.32
522015,202205,493,88631.0,179.78,481,109708.0,228.08
522020,202205,2170,363149.0,167.35,2103,494154.0,234.98
522026,202205,254,52481.0,206.62,231,50436.0,218.34
522028,202205,213,37787.0,177.4,208,47521.0,228.47
522040,202205,1558,320266.0,205.56,1444,310014.0,214.69
522045,202205,7054,1333860.0,189.09,6760,1514115.0,223.98
522050,202205,488,97651.0,200.1,452,100257.0,221.81
522060,202205,1386,268300.0,193.58,1347,288527.0,214.2
522068,202205,1230,267010.0,217.08,1133,233123.0,205.76
522070,202205,551,121735.0,220.93,502,102196.0,203.58
522100,202205,331,60862.0,183.87,313,73335.0,234.3
522108,202205,692,152451.0,220.3,606,135190.0,223.09
522119,202205,910,194792.0,214.06,838,174326.0,208.03
522130,202205,252,56383.0,223.74,230,47009.0,204.39
522140,202205,8604,1603588.0,186.38,8196,1864506.0,227.49
522145,202205,365,63339.0,173.53,356,83387.0,234.23
522150,202205,371,64454.0,173.73,357,84728.0,237.33
522155,202205,500,99969.0,199.94,479,101730.0,212.38
522157,202205,461,108998.0,236.44,402,80359.0,199.9
522160,202205,1571,270007.0,171.87,1532,359235.0,234.49
522170,202205,1544,270361.0,175.1,1508,349011.0,231.44
522180,202205,151,28005.0,185.46,145,33269.0,229.44
522185,202205,9801,1621526.0,165.44,9617,2314222.0,240.64
522190,202205,303,52988.0,174.88,297,69265.0,233.22
522200,202205,681,125910.0,184.89,653,148148.0,226.87
522205,202205,765,135823.0,177.55,758,170700.0,225.2
522220,202205,681,123354.0,181.14,657,151047.0,229.9
522230,202205,656,116813.0,178.07,630,147021.0,233.37
530010,202205,124719,2.813182E7,225.56,110684,2.3036524E7,208.13
110001,202204,1693,319900.0,188.95,1648,361294.0,219.23
110002,202204,5326,952542.0,178.85,5163,1191563.0,230.79
110003,202204,309,59993.0,194.15,298,64159.0,215.3
110004,202204,4581,913795.0,199.48,4284,943247.0,220.18
110005,202204,876,157651.0,179.97,859,193681.0,225.47
110006,202204,428,83887.0,196.0,407,89416.0,219.7
110007,202204,505,89846.0,177.91,494,112821.0,228.38
110008,202204,1948,403336.0,207.05,1841,385698.0,209.5
110009,202204,1805,364056.0,201.69,1693,369873.0,218.47
110010,202204,4291,978432.0,228.02,3841,799756.0,208.22
110011,202204,2680,444410.0,165.82,2647,630568.0,238.22
110012,202204,3640,642092.0,176.4,3513,827541.0,235.57
110013,202204,2160,367087.0,169.95,2113,500564.0,236.9
110014,202204,1765,291451.0,165.13,1746,415745.0,238.11
110015,202204,1803,336856.0,186.83,1712,390874.0,228.31
110018,202204,1007,206038.0,204.61,941,202245.0,214.93
110020,202204,35689,6366888.0,178.4,34423,8014234.0,232.82
110025,202204,2281,431598.0,189.21,2191,488736.0,223.07
110026,202204,226,46344.0,205.06,214,45104.0,210.77
110028,202204,1798,307658.0,171.11,1767,413351.0,233.93
110029,202204,572,107083.0,187.21,560,122697.0,219.1
110030,202204,3229,624184.0,193.31,3144,693917.0,220.71
110032,202204,1076,179865.0,167.16,1065,251506.0,236.16
110033,202204,1796,350425.0,195.11,1706,377635.0,221.36
110034,202204,1327,225696.0,170.08,1316,305677.0,232.28
110037,202204,792,160799.0,203.03,758,158443.0,209.03
110040,202204,1356,247101.0,182.23,1302,299410.0,229.96
110045,202204,2059,388041.0,188.46,2005,439549.0,219.23
110050,202204,632,98087.0,155.2,630,154834.0,245.77
110060,202204,310,57477.0,185.41,296,67853.0,229.23
